surface,tourney_date,player_one,player_two,player_one_ht,player_two_ht,player_one_age,player_two_age,player_one_hand,player_two_hand,player_one_ace,player_two_ace,player_one_df,player_two_df,player_one_break_point_saved,player_two_break_point_saved,player_one_break_point_faced,player_two_break_point_faced,player_one_rank,player_two_rank,player_one_rank_points,player_two_rank_points,FTR,player_one_win_percentage,player_two_win_percentage
Grass,21-06-2010,Daniel Brands,Nikolay Davydenko,196,178,22.92950034,29.0513347,R,R,19.5,8,5,3,1,4,5,8,98,5,543,3323,W,72.72727273,70.45454545
Grass,21-06-2010,Novak Djokovic,Taylor Dent,188,188,23.08281999,29.15811088,R,R,9,12,1,8.5,1,3,1,6,3,97,3126,551,W,81.03448276,84.31372549
Grass,21-06-2010,Albert Montanes,Brendan Evans,175,188,29.56605065,24.20260096,R,R,14,19.5,3,8.5,3,2,4,6,31,181,1405,125,W,79.59183673,82.19178082
Grass,21-06-2010,Gael Monfils,Karol Beck,193,180,23.80287474,28.21629021,R,R,19.5,11,6,4,7,12,7,15,20,88,1905,611,W,80,75.82417582
Grass,21-06-2010,Evgeny Korolev,Lleyton Hewitt,185,180,22.34907598,29.31964408,R,R,10,10,3,0,4,1,9,2,77,26,655,1565,L,73.33333333,86.48648649
Grass,21-06-2010,Florian Mayer,Mardy Fish,190,188,26.71047228,28.53114305,R,R,4,19.5,4,1,12,4,14,8,59,73,777,696,W,69.81132075,85.29411765
Grass,21-06-2010,Michal Przysiezny,Yen Hsun Lu,185,180,26.34360027,26.85284052,R,R,4,19.5,4,5,7,5,11,7,94,82,570,626,L,68.62745098,80.70175439
Grass,21-06-2010,Philipp Kohlschreiber,Teymuraz Gabashvili,178,188,26.68035592,25.07871321,R,R,19.5,19,7,8,8,12,12,15,35,84,1230,624,W,78.4,75.38461538
Grass,21-06-2010,Andy Roddick,Michael Llodra,188,190,27.80835044,30.091718,R,L,19.5,19.5,1,5,4,0,5,3,7,37,3126,1119,W,81.39534884,80
Grass,21-06-2010,Fabio Fognini,Michael Russell,178,173,23.07734428,32.13963039,R,R,10,8,7,7,3,11,13,18,80,101,635,519,W,68.75,60.36036036
Grass,21-06-2010,Andreas Beck,Julien Benneteau,190,185,24.37234771,28.50102669,L,R,8,19.5,8.5,4,10,12,16,16,79,40,645,1059,L,73.62637363,80
Grass,21-06-2010,Andreas Seppi,Tobias Kamke,190,180,26.32991102,24.08487337,R,R,7,6,5,3,10,12,14,14,69,126,720,419,L,74.02597403,69.01408451
Grass,21-06-2010,Alexandr Dolgopolov,Jo-Wilfried Tsonga,180,188,21.61806982,25.17727584,R,R,19.5,19.5,8.5,6,12,10,15,11,43,10,996,3185,L,74.35897436,80.31496063
Grass,21-06-2010,Julian Reister,Xavier Malisse,188,185,24.21902806,29.92197125,R,R,6,13,3,1,4,2,10,4,129,63,409,751,L,58.94736842,76.27118644
Grass,21-06-2010,Ivan Dodig,Sam Querrey,183,198,25.46475017,22.70499658,R,R,14,19.5,4,2,2,2,6,3,170.5,21,240,1775,L,77.46478873,81.70731707
Grass,21-06-2010,Andy Murray,Jarkko Nieminen,190,185,23.10198494,28.91170431,R,L,18,0,1,3,4,6,4,10,4,67,3126,736,W,85.71428571,67.79661017
Grass,21-06-2010,Marcel Granollers,Robin Soderling,190,193,24.19164956,25.85078713,R,R,8,15,1,4,2,0,6,0,87,6,613,3323,L,73.91304348,89.36170213
Grass,21-06-2010,Martin Fischer,Thomaz Bellucci,180,188,23.91786448,22.47501711,R,L,3,19.5,4,5,0,10,5,13,164,24,294,1652,L,67.36842105,81.17647059
Grass,21-06-2010,Jeremy Chardy,Lukas Lacko,188,185,23.35386721,22.63107461,R,R,19.5,18,8,7,8,1,10,4,55,75,820,671,W,84.11214953,81.73076923
Grass,21-06-2010,David Ferrer,Florent Serra,175,180,28.21902806,29.30869268,R,R,19,8,2,1,3,1,6,7,11,64,3010,750,W,73.33333333,67.5
Grass,21-06-2010,Mikhail Youzhny,Paul Henri Mathieu,183,185,27.9890486,28.43805613,R,R,12,7,4,4,9,8,14,14,14,66,2665,740,L,68.08510638,73.91304348
Grass,21-06-2010,John Isner,Thiemo De Bakker,200.5,193,25.15263518,21.7522245,R,R,0,11,2,1,6,0,13,0,19,49,1925,928,L,45.40816327,92.30769231
Grass,21-06-2010,Lukasz Kubot,Philipp Petzschner,190,185,28.09856263,26.24229979,R,R,15,9,8.5,4,9,1,13,3,53,41,825,1055,L,77.08333333,81.57894737
Grass,21-06-2010,Rafael Nadal,Robin Haase,185,190,24.04928131,23.20876112,L,R,5,19.5,2,2,0,4,2,10,1,151,3126,330,W,84.93150685,75
Grass,21-06-2010,Arnaud Clement,Roger Federer,173,185,32.50924025,28.8678987,R,R,5,7,0,3,5,1,10,1,86,2,620,3323,L,72.72727273,84.09090909
Grass,21-06-2010,Feliciano Lopez,Jurgen Melzer,188,183,28.75017112,29.08145106,L,L,13,18,4,6,5,9,10,11,30,16,1455,2125,L,74.50980392,77.33333333
Grass,21-06-2010,Denis Istomin,Tomas Berdych,188,196,23.78644764,24.75838467,R,R,19.5,19.5,3,5,10,3,13,4,70,13,715,2825,L,77.09923664,88.0733945
Grass,21-06-2010,Daniel Brands,Victor Hanescu,196,198,22.92950034,28.91718001,R,R,19.5,19.5,4,5,2,2,3,6,98,38,543,1070,W,82.02247191,75.92592593
Grass,21-06-2010,Albert Montanes,Novak Djokovic,175,188,29.56605065,23.08281999,R,R,5,11,2,5,5,0,9,0,31,3,1405,3323,L,67.21311475,82
Grass,21-06-2010,Gael Monfils,Lleyton Hewitt,193,180,23.80287474,29.31964408,R,R,19.5,2,4,2,7,2,10,3,20,26,1905,1565,L,75.86206897,85.71428571
Grass,21-06-2010,Florian Mayer,Yen Hsun Lu,190,180,26.71047228,26.85284052,R,R,2,12,2,2,7,2,10,2,59,82,777,626,L,73.91304348,85
Grass,21-06-2010,Andy Roddick,Philipp Kohlschreiber,188,178,27.80835044,26.68035592,R,R,19.5,13,0,3,7,5,7,9,7,35,3126,1230,W,84.88372093,74.15730337
